"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1656225823","x1586104195941388289",2022-10-28 21:14:43,"DocStaples","Latest #UnconqueredPodcast episode: Georgia Tech Preview https://t.co/E0gKF6CsSH https://t.co/zZyaGl9Qyc","Unconquered Podcast",80,,,,FALSE,FALSE,3,0,,,"UnconqueredPodcast",,"unconqueredpodcast.com/georgia-tech-p…","https://t.co/E0gKF6CsSH","https://www.unconqueredpodcast.com/georgia-tech-preview-2/","http://pbs.twimg.com/media/FgL5XHqWIAU9FFk.png","https://t.co/zZyaGl9Qyc","https://twitter.com/DocStaples/status/1586104195941388289/photo/1","photo","http://pbs.twimg.com/media/FgL5XHqWIAU9FFk.png","https://t.co/zZyaGl9Qyc","https://twitter.com/DocStaples/status/1586104195941388289/photo/1",,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DocStaples/status/1586104195941388289","Jason Staples","","Former Coach | Unconquered Pod | Football Analyst @InsideCarolina https://t.co/E6M9bLfjmo | Book: https://t.co/5xkepZaJTW | Opinions mine | Non-sports: @jasonstaples","https://t.co/JX6omyxzN3",FALSE,9251,713,215,50289,4208,2013-08-08 21:06:46,FALSE,"https://t.co/JX6omyxzN3","http://unconqueredpodcast.com",,"https://pbs.twimg.com/profile_banners/1656225823/1607202464","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/940258124279169024/f2cpfmX6_normal.jpg"
"x880452182570618880","x1586104088353476608",2022-10-28 21:14:17,"ShamarCarp","So far in Leontre Bradford's recruitment Missouri, Georgia Tech and Illinois are all three schools that impressed him with their hospitality.

@Rivals_Clint relays the latest on what he's hearing from prospects around the Midwest: 

https://t.co/9eVvdldDTj https://t.co/PdkDY5l9qf","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x109959589","Rivals","en",,,,,,,,,,,,,,,,"x1586035815578116097","So far in Leontre Bradford's recruitment Missouri, Georgia Tech and Illinois are all three schools that impressed him with their hospitality.

@Rivals_Clint relays the latest on what he's hearing from prospects around the Midwest: 

https://t.co/9eVvdldDTj https://t.co/PdkDY5l9qf",2022-10-28 16:43:00,"Twitter Media Studio",17,5,"x109959589","Rivals","Rivals",295388,604,179143,"Los Angeles, CA","Official page of https://t.co/rbfhreW5zQ: The No. 1 authority on football and basketball recruiting. 🏀: @RivalsHoops ⛺: @RivalsCamps | ♻: @RivalsPortal",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShamarCarp/status/1586104088353476608","Shamar Carpenter","St Louis, MO","Class of 2024’| 6’2 185 OLB/ATH| Email: ShamarCarp@gmail.com| Coach Phone # (314) 699-6032| RIP Mom & Dad| 3.7 GPA| 2021 Class 6 State Champion 🏆","https://t.co/35vShi5KJs",FALSE,153,240,1,155,1899,2017-06-29 15:45:33,FALSE,"https://t.co/35vShi5KJs","https://www.hudl.com/profile/15128474/Shamar-Carpenter",,,,"http://pbs.twimg.com/profile_images/1569511500548657155/EVCdxXFa_normal.jpg"
"x1415379238295937029","x1586104031675498496",2022-10-28 21:14:04,"SSN_GeorgiaTech","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SSN_GeorgiaTech/status/1586104031675498496","Sidelines - Georgia Tech","United States","The @Sidelines_SN account for the Georgia Tech Yellow Jackets 🐝 Member of @SSN_CollegeFB Network 🏈 #TogetherWeSwarm #404theCULTURE",,FALSE,706,563,7,8761,1074,2021-07-14 18:35:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/1415379238295937029/1643328042",,"http://pbs.twimg.com/profile_images/1489943604839677953/YXAroaa2_normal.jpg"
"x1413149387123879952","x1586103999396184065",2022-10-28 21:13:56,"ClutchSportsGT","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ClutchSportsGT/status/1586103999396184065","Clutch Sports: Georgia Tech","","🐝 All things Georgia Tech related 💪🏼Associated with @clutch_sn 🙌🏻 Go Jackets 💯 #TogetherWeSwarm",,FALSE,515,343,3,8723,1008,2021-07-08 14:56:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1413149387123879952/1654046383",,"http://pbs.twimg.com/profile_images/1453855641463037952/xc_2fd5t_normal.jpg"
"x3808693102","x1586103904261079041",2022-10-28 21:13:33,"PatienceVeitch","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X","Twitter for iPhone",114,,,,FALSE,TRUE,0,9,,,,,"ajc.com/sports/georgia…","https://t.co/OO28w8v24X","https://www.ajc.com/sports/georgia-tech/at-last-football-brings-georgia-techs-ayinde-eley-and-his-father-together/L6IAPK2FKNAEPMOZPBVNKBCZHY/?utm_campaign=snd-autopilot",,,,,,,,,"x16260506","AJCsports","en",,,,,,,,,,,,,,,,"x1586094213032198144","At last, football brings Georgia Tech’s Ayinde Eley and his father together https://t.co/OO28w8v24X",2022-10-28 20:35:03,"SocialNewsDesk",17,9,"x16260506","AJCsports","AJC Sports",29934,6472,103635,"Atlanta, Georgia","Our journalists can keep you informed with real, fact-based news because of @ajc subscribers. Learn more: https://t.co/vcyz0M102k 
News tips and FAQs at https://t.co/rvRoZrQljq",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PatienceVeitch/status/1586103904261079041","Patience Veitch 🔑","","God 1st /// diehard GT fan /// #4the404 /// Georgia peach 🍑 /// Writer & broadcaster in training 📚 /// #GoBraves 🪓",,FALSE,3124,3068,8,90935,345046,2015-09-28 23:27:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/3808693102/1665512644","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1580513093842620417/6HMGNdTG_normal.jpg"
"x1304175634814578689","x1586103646378283009",2022-10-28 21:12:32,"thewrench01_rea","@BarrettSallee Georgia Tech has a cool history.","Twitter for iPhone",32,"x1586015927514144774","x46260740","BarrettSallee",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x46260740","BarrettSallee","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thewrench01_rea/status/1586103646378283009","Logan","","Xbox: thewrench01 American, Male, 20. Left-Wing. Both political parties represent right-wing interests. Go Noles 🍢!",,FALSE,35,156,0,2177,7964,2020-09-10 21:51:28,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1574187662067597314/eIHJy4VC_normal.jpg"
"x1290763295402659840","x1586103526408605697",2022-10-28 21:12:03,"IAFultonSchools","Awesome time at engineering day at @IAFultonSchools! Students heard from Georgia Tech’s rocket club, learned about safety, built rockets, and launched them. Can’t forget about the Lockheed Martin presentation to close out. Great event! @FCSCTAE https://t.co/FXinTLwyw1","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x1024695912256421889 x1290763295402659840","stefansinger3 IAFultonSchools","en",,,,,,,,,,,,,,,,"x1586062509320343553","Awesome time at engineering day at @IAFultonSchools! Students heard from Georgia Tech’s rocket club, learned about safety, built rockets, and launched them. Can’t forget about the Lockheed Martin presentation to close out. Great event! @FCSCTAE https://t.co/FXinTLwyw1",2022-10-28 18:29:04,"Twitter for iPhone",13,2,"x1024695912256421889","stefansinger3","Stefan Singer",98,119,98,"Sandy Springs, GA","Program Specialist - Fulton County Schools CTAE",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IAFultonSchools/status/1586103526408605697","FCS Innovation Academy","125 Milton Ave.  Alpharetta GA","A Fulton County public magnet STEM high school in Alpharetta, Georgia. Offering an optional approach to the traditional classroom.","https://t.co/WSu0qcwfWP",FALSE,1055,245,1,1112,2219,2020-08-04 21:35:51,FALSE,"https://t.co/WSu0qcwfWP","http://www.fultonschools.org/IA",,"https://pbs.twimg.com/profile_banners/1290763295402659840/1632069380",,"http://pbs.twimg.com/profile_images/1296550518664372229/olhSNa9A_normal.jpg"
"x1212538498730692608","x1586103324658450432",2022-10-28 21:11:15,"_Carlos_Meza1","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p","Twitter for iPhone",140,,,,FALSE,TRUE,0,50,,,,,,,,,,,,,,,,"x2585198568 x2287246718","peery661 CoachICOC","en",,,,,,,,,,,,,,,,"x1585884429611696128","Mid Season JUCO Highlights 
AA in December/3.8 GPA

Georgia Tech Bounceback with 3 years of eligibility left
@CoachICOC @JUCOFFrenzy 

https://t.co/5GIoUhHF7O https://t.co/nYkRr1BZ0p",2022-10-28 06:41:26,"Twitter for iPhone",103,50,"x2585198568","peery661","Chayden Peery",2138,1266,3350,"Castaic, CA","Transfer Quarterback at College of the Canyons Barstool Athlete",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Carlos_Meza1/status/1586103324658450432","Carlos Meza","Santa Clarita, CA","Riverside City College: 6’3 225 ILB/OLB Class of 2021 1st team All League |AGTG🙏| LLCH🤴🕊","https://t.co/QvFjLl4WZF",FALSE,227,263,0,242,358,2020-01-02 00:58:29,FALSE,"https://t.co/QvFjLl4WZF","http://www.hudl.com/v/2CcN0w",,"https://pbs.twimg.com/profile_banners/1212538498730692608/1648006641",,"http://pbs.twimg.com/profile_images/1506475112257626114/btIVABYW_normal.jpg"
"x1442876712400801802","x1586102132494712840",2022-10-28 21:06:31,"Flyerforlife1","So far in Leontre Bradford's recruitment Missouri, Georgia Tech and Illinois are all three schools that impressed him with their hospitality.

@Rivals_Clint relays the latest on what he's hearing from prospects around the Midwest: 

https://t.co/9eVvdldDTj https://t.co/PdkDY5l9qf","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x109959589","Rivals","en",,,,,,,,,,,,,,,,"x1586035815578116097","So far in Leontre Bradford's recruitment Missouri, Georgia Tech and Illinois are all three schools that impressed him with their hospitality.

@Rivals_Clint relays the latest on what he's hearing from prospects around the Midwest: 

https://t.co/9eVvdldDTj https://t.co/PdkDY5l9qf",2022-10-28 16:43:00,"Twitter Media Studio",17,5,"x109959589","Rivals","Rivals",295388,604,179143,"Los Angeles, CA","Official page of https://t.co/rbfhreW5zQ: The No. 1 authority on football and basketball recruiting. 🏀: @RivalsHoops ⛺: @RivalsCamps | ♻: @RivalsPortal",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Flyerforlife1/status/1586102132494712840","Flyerforlife","","",,FALSE,156,269,1,1846,1863,2021-09-28 15:40:03,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1442877135983558663/yf9Mqbgg_normal.jpg"
"x1418094184569974788","x1586101378790948866",2022-10-28 21:03:31,"sheltond64501","Add Texas, Georgia Tech, Missouri, DePaul and Western Kentucky to the list of schools to reach out to Manhattan transfer Jose Perez.","Twitter Web App",139,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,,,"x96845237","jeffborzello","en",,,,,,,,,,,,,,,,"x1585261192217600001","Add Texas, Georgia Tech, Missouri, DePaul and Western Kentucky to the list of schools to reach out to Manhattan transfer Jose Perez.",2022-10-26 13:24:55,"Twitter for iPhone",15,6,"x96845237","jeffborzello","Jeff Borzello",104828,4067,118814,"Long Island, NY","ESPN College Basketball Insider. AP voter. Chelsea FC supporter. UDel alum. borzelloespn@gmail.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sheltond64501/status/1586101378790948866","Darnell Shelton","","sports sex news entertainment",,FALSE,267,4999,0,38489,39061,2021-07-22 06:23:14,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1419758292457377797/VwM8tlYV_normal.jpg"
"x1195749759455256578","x1586101247446339589",2022-10-28 21:03:00,"VmoneySports","#CFB #PlayerProp 🏈

1.5u
Hassan Hall vs Florida State
Under 61.5 Rushing Yards (-115) DK

Listed as the 3rd RB on the depth chart. Georgia Tech should be playing from behind at FSU.

Under is 5-2 this season and now he’s splitting more carries.

Credit @CFFroton for the find 🤙🏽 https://t.co/yXJkFkwdSV","Twitter for iPhone",278,,,,TRUE,FALSE,2,0,,,"CFB PlayerProp",,"twitter.com/cffroton/statu…","https://t.co/yXJkFkwdSV","https://twitter.com/cffroton/status/1586100928934866945",,,,,,,,,"x875081783913586688","CFFroton","en","x1586100928934866945","🚨Friday College Football Props Special, courtesy of DK!

Get this in immediately, Major market inefficiency here. Take advantage. 💰💵

Also gave out Dominic Richardson (FD) u66.5/62.5 on @MonSportsNet yesterday because @TheBigCheeShow is The Man. https://t.co/QAohYc5iCo https://t.co/DCJBKsJQuI",2022-10-28 21:01:44,"Twitter for iPhone",8,4,"x875081783913586688","CFFroton","Eric Froton",5316,2710,2427,"San Diego, CA","Lead College Football/NFL Draft Analyst for NBC Sports Edge. FSWA 2020 College Sports Writer of the Year. CFB Player Props Guru",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VmoneySports/status/1586101247446339589","Vaughn Dalzell","","Sports Betting Analyst @nbcsportsbet | @fswa member | Former @maacsports SID | 2x @iupedu | CFB: -27.37u NFL: -5.81u NBA: +9.25u CBB: 0u Picks tracked below","https://t.co/kzZeOf470E",FALSE,17243,480,409,10389,4537,2019-11-16 17:05:44,FALSE,"https://t.co/kzZeOf470E","https://docs.google.com/spreadsheets/d/19jTkewh20MaGU4Aa_WQeo1RtiNXBjTkyjpYlhDnMCc0/edit?usp=sharing",,"https://pbs.twimg.com/profile_banners/1195749759455256578/1608515054",,"http://pbs.twimg.com/profile_images/1562169599617077249/OigtpJEj_normal.jpg"
"x771213611679096832","x1586100692183240704",2022-10-28 21:00:47,"s_lasan","Robotics researcher Dr. Panagiotis Tsiotras from Georgia Tech will be at Rice this coming Wednesday, Nov 2nd to discuss advances in sampling-based optimal motion planning for autonomous robotic systems. Join us in Duncan Hall Room 1070 at 4pm.

RSVP: https://t.co/rlQYQpZeKw https://t.co/30T1T8cJuu","Twitter Web App",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x4710725886","RiceCompSci","en",,,,,,,,,,,,,,,,"x1586100584813580288","Robotics researcher Dr. Panagiotis Tsiotras from Georgia Tech will be at Rice this coming Wednesday, Nov 2nd to discuss advances in sampling-based optimal motion planning for autonomous robotic systems. Join us in Duncan Hall Room 1070 at 4pm.

RSVP: https://t.co/rlQYQpZeKw https://t.co/30T1T8cJuu",2022-10-28 21:00:22,"Twitter Web App",2,1,"x4710725886","RiceCompSci","Rice Computer Science",1590,888,2700,"Houston, TX","Excellence in computer science since 1984. The largest department at Rice University.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/s_lasan/status/1586100692183240704","Lasan S Rajapaksha","Kandy ","Future is Hydrogen",,FALSE,9,240,0,83,27,2016-09-01 05:10:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/771213611679096832/1661016268",,"http://pbs.twimg.com/profile_images/1561041480713588737/IqXnqpIb_normal.jpg"
"x4710725886","x1586100584813580288",2022-10-28 21:00:22,"RiceCompSci","Robotics researcher Dr. Panagiotis Tsiotras from Georgia Tech will be at Rice this coming Wednesday, Nov 2nd to discuss advances in sampling-based optimal motion planning for autonomous robotic systems. Join us in Duncan Hall Room 1070 at 4pm.

RSVP: https://t.co/rlQYQpZeKw https://t.co/30T1T8cJuu","Twitter Web App",274,,,,FALSE,FALSE,2,1,,,,,"bit.ly/3WbOeE8","https://t.co/rlQYQpZeKw","https://bit.ly/3WbOeE8","http://pbs.twimg.com/media/FgL2CLsWIAAdBvy.jpg","https://t.co/30T1T8cJuu","https://twitter.com/RiceCompSci/status/1586100584813580288/photo/1","photo","http://pbs.twimg.com/media/FgL2CLsWIAAdBvy.jpg","https://t.co/30T1T8cJuu","https://twitter.com/RiceCompSci/status/1586100584813580288/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RiceCompSci/status/1586100584813580288","Rice Computer Science","Houston, TX","Excellence in computer science since 1984. The largest department at Rice University.","https://t.co/QALWtjCRgI",FALSE,1590,888,60,2700,2679,2016-01-04 23:13:45,FALSE,"https://t.co/QALWtjCRgI","https://www.cs.rice.edu/",,"https://pbs.twimg.com/profile_banners/4710725886/1629843332","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1082721842136109056/AMgQlEgT_normal.jpg"
"x27536874","x1586099744018862080",2022-10-28 20:57:01,"PresBFLibrary","@WandomWude476 @DGUSMCSgt @xWing_Dan @UncFinder @3YearLetterman @elonmusk But it’s still Georgia Tech.

President Benjamin Franklin imported the first librarians at Georgia Tech from France… right after they all finalized their divorces from their husbands in parliament.

And this is why they suck at football to this day, unfortunately.","Twitter for iPhone",264,"x1586092979395391488","x1009636699788464128","WandomWude476",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1009636699788464128 x1562970173375537153 x3934326142 x1476568646273191936 x911290549541289986 x44196397","WandomWude476 DGUSMCSgt xWing_Dan UncFinder 3YearLetterman elonmusk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PresBFLibrary/status/1586099744018862080","Ben Franklin Presidential Library 🇺🇸⚡️📜","State of Franklin","“If you really came here to study, just don’t ruin it for everyone else.”-President Franklin (Please no DMs for archive/record requests. You’ll be disappointed)",,FALSE,327,2990,0,1176,3395,2009-03-30 00:00:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/27536874/1664907861","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1568682113385234432/fbRsTj6w_normal.jpg"
"x1086281288703725568","x1586099399272210432",2022-10-28 20:55:39,"GTRecruitBuzz","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq","Twitter Web App",129,,,,FALSE,TRUE,0,7,,,"4the404",,,,,"http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg","https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1","photo","http://pbs.twimg.com/media/FgLBG9QX0AQ9v5M.jpg http://pbs.twimg.com/media/FgLBHA2WYAMBH_r.jpg","https://t.co/Ha8MOsqukq https://t.co/Ha8MOsqukq","https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1 https://twitter.com/J_BoatwrightJr/status/1586042358549938177/photo/1",,"x1126592156397969409 x725333995706290176 x317361672","J_BoatwrightJr CHS_Tornadoes GTFootball","en",,,,,,,,,,,,,,,,"x1586042358549938177","Blessed to receive a(n) offer from
Georgia Tech ! @CHS_Tornadoes @GTFootball #4the404 https://t.co/Ha8MOsqukq",2022-10-28 17:09:00,"Twitter for iPhone",38,7,"x1126592156397969409","J_BoatwrightJr","Jarvis “BOATWRIGHT” Jr",1529,1111,627,"Clearwater, FL","C/O 2024 ATH @ Clearwater High School SS @ the university of....",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GTRecruitBuzz/status/1586099399272210432","Georgia Tech Recruiting Buzz","The Flats|The Institute|TheATL","Sharing the latest in Georgia Tech athletics recruiting as well as the accomplishments of current and former GT athletes",,FALSE,960,411,3,3654,23404,2019-01-18 15:16:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1086281288703725568/1628899407","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1296497937418199040/tCpbxMyS_normal.jpg"
